Date Issue,Location,Comment,License Plate,Type,Ticket #,Tick_Num
01/28/2024 04:30 PM,WILLIAMSON ST,BLOCKING SIDEWALK,GTX2043,058 NO STOP/STAND/PARK ON SIDEWALK,24P0100112,112
01/28/2024 05:33 PM,DAYTON ST,"BLOCKING WHEELCHAIR RAMP, ON YELLOW CURB.",ARZ2616,033 NO PARKING- YELLOW PAINT ON CURB,24P0100113,113
01/28/2024 05:43 PM,FAIRCHILD ST,NO DIS PERMIT VISIBLE IN VEH,AAH1449,016 DISABLED PARKING VIOLATION,24P0100114,114
01/28/2024 06:00 PM,MAIN ST,"CHALKED 1/24/24 @ 10:45PM, STILL VISIBLE. NOT MOVED.",Not Found,036 ABANDONMENT 48 HRS-PUB/PRIV,24P0100115,115
01/28/2024 06:00 PM,MAIN ST,"CHALKED 1/24/24 @ 10:45PM, STILL VISIBLE. NOT MOVED.",Not Found,TOW TOW FEE,24P0100116,116
01/28/2024 06:35 PM,DAYTON ST,"CHALKED 1/26/24 @ 9:15AM, STILL VISIBLE. NOT MOVED.",AJB5712,004 STREET STORAGE(48 HR LIMIT),24P0100117,117
01/28/2024 08:02 PM,ROSENBERRY RD,"CHALKED 1/25/24 @ 11:10AM, STILL VISIBLE. NOT MOVED.",ARZ2861,004 STREET STORAGE(48 HR LIMIT),24P0100118,118
01/28/2024 08:15 PM,ROSENBERRY RD,"CHALKED 1/25/24 @ 11:20AM, STILL VISIBLE. REG EXP 10/31/23",ARP9801,036 ABANDONMENT 48 HRS-PUB/PRIV,24P0100119,119
01/28/2024 08:15 PM,ROSENBERRY RD,"CHALKED 1/25/24 @ 11:20AM, STILL VISIBLE. REG EXP 10/31/23",ARP9801,TOW TOW FEE,24P0100120,120
01/28/2024 08:35 PM,JENEWEIN RD,"CHALKED 1/25/24 @ 12PM, STILL VISIBLE. REG EXP 3/24/23.",ALF7141,036 ABANDONMENT 48 HRS-PUB/PRIV,24P0100121,121
01/28/2024 08:35 PM,JENEWEIN RD,"CHALKED 1/25/24 @ 12PM, STILL VISIBLE. REG EXP 3/24/23.",ALF7141,TOW TOW FEE,24P0100122,122
01/28/2024 09:45 PM,BLAIR ST,"POSTED BUS STOP, NO PARKING",AUF6656,045 BUS STOP OR TAXI STAND,24P0100123,123
01/28/2024 10:44 PM,FORDEM AVE,"CHALKED & NOTED 1/24/24 @ 2:06PM. STILL VISIBLE, NOT MOVED.",799ZDM,036 ABANDONMENT 48 HRS-PUB/PRIV,24P0100124,124
01/28/2024 10:44 PM,FORDEM AVE,"CHALKED & NOTED 1/24/24 @ 2:06PM. STILL VISIBLE, NOT MOVED.",799ZDM,TOW TOW FEE,24P0100125,125
01/29/2024 12:06 AM,ERIN ST,"NO PARKING HERE TO CORNER W/ARROW, APPROX. 2FT FROM CROSSWALK",AUS1503,075 RESTRICTED BY SIGNS,24P0100126,126
01/29/2024 06:43 PM,SPRING ST,IN FRONT OF HYDRANT,ATD3232,071 LESS THAN 10' OF FIRE HYDRANT,24P0100127,127
01/29/2024 07:12 PM,EMERALD ST,BLOCKING DRIVEWAY,ANF8406,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0100128,128
01/29/2024 11:44 PM,GORHAM ST,NO PARKING HERE TO CORNER W/ARROW,AKZ6443,075 RESTRICTED BY SIGNS,24P0100129,129
01/30/2024 06:52 PM,SPRING ST,IN FRONT OF HYDRANT OVER 24HRS. CHALKED 1/29/24 @ 6:43PM.,ATD3232,071 LESS THAN 10' OF FIRE HYDRANT,24P0100130,130
01/30/2024 06:52 PM,SPRING ST,IN FRONT OF HYDRANT OVER 24HRS. CHALKED 1/29/24 @ 6:43PM.,ATD3232,TOW TOW FEE,24P0100131,131
01/30/2024 06:57 PM,SPRING ST,IN FRONT OF HYDRANT OVER 24HRS. CHALKED 1/29/24 @ 6:43PM.,ATD3232,071 LESS THAN 10' OF FIRE HYDRANT,24P0100132,132
01/30/2024 06:57 PM,SPRING ST,IN FRONT OF HYDRANT OVER 24HRS. CHALKED 1/29/24 @ 6:43PM.,ATD3232,TOW TOW FEE,24P0100133,133
01/30/2024 08:10 PM,RUSK ST,NO PARKING HERE TO CORNER W/ARROW. REG EXPIRED 10/31/23.,793ZCW,075 RESTRICTED BY SIGNS,24P0100134,134
01/30/2024 08:10 PM,RUSK ST,NO PARKING HERE TO CORNER W/ARROW. REG EXPIRED 10/31/23.,793ZCW,050 UNREG.VEH/IMPROPER DISPLAY,24P0100135,135
01/30/2024 08:49 PM,DOTY ST,APPROX. 0.5FT FROM CROSSWALK,ASP4787,074 LESS 15' OF CROSSWALK,24P0100136,136
01/30/2024 11:24 PM,BUTLER ST,NO PARKING BETWEEN SIGNS W/ARROW(S),AVL7648,075 RESTRICTED BY SIGNS,24P0100137,137
01/31/2024 04:36 PM,REGENT ST,PRIVATE PROPERTY CUSTOMER PARKING ONLY,ANJ6867,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0100138,138
01/31/2024 07:26 PM,DRAKE ST,"CHALKED 1/29/24 @ 1:25PM, STILL VISIBLE.",ATP4709,004 STREET STORAGE(48 HR LIMIT),24P0100139,139
01/31/2024 11:30 PM,DUNNING ST,NO PARKING HERE TO CORNER W/ARROW,AMR3893,075 RESTRICTED BY SIGNS,24P0100140,140
02/04/2024 02:53 PM,FRANKLIN AVE,YELLOW CURB AREA WHERE ISLAND CAUSES ROAD NARROWING.,AVU9674,W033 WARNING - NO PARKING- YELLOW PAINT ON CURB,24P0100141,141
02/04/2024 03:29 PM,MIFFLIN ST,NO PARKING ANY TIME W/ARROW,750ZTF,046 NO PARKING ANYTIME,24P0100142,142
02/04/2024 04:51 PM,DAYTON ST,"PRIVATE PROPERTY, NO PARKING",ADK2619,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0100143,143
02/04/2024 06:09 PM,ORION TRL,IN FRONT OF HYDRANT,AJX5982,071 LESS THAN 10' OF FIRE HYDRANT,24P0100144,144
02/04/2024 06:51 PM,BASSETT ST,APPROX. 0.5FT INTO DRIVEWAY,RY8912,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0100145,145
02/04/2024 07:01 PM,WILSON ST,NO PARKING HERE TO CORNER W/ARROW,TX6893,075 RESTRICTED BY SIGNS,24P0100146,146
02/04/2024 09:01 PM,HIGH POINT RD,CHALK & NOTE ON VEH FROM 2/2/24 @ 12PM. NOT MOVED.,ATG4976,036 ABANDONMENT 48 HRS-PUB/PRIV,24P0100147,147
02/04/2024 09:01 PM,HIGH POINT RD,CHALK & NOTE ON VEH FROM 2/2/24 @ 12PM. NOT MOVED.,ATG4976,TOW TOW FEE,24P0100148,148
02/04/2024 09:52 PM,ALLIED DR,"PRIVATE PROPERTY, LAS CASITAS ASSIGNED PARKING ONLY",AWC1015,W083 WARNING - POSTED PRIVATE OR PUBLIC PROPERTY,24P0100149,149
02/05/2024 04:07 PM,HELENA ST,NO PARKING ANY TIME W/ARROW,ATU9345,046 NO PARKING ANYTIME,24P0100150,150
02/05/2024 04:08 PM,HELENA ST,NO PARKING ANY TIME W/ARROW,ANZ1628,046 NO PARKING ANYTIME,24P0100151,151
02/05/2024 04:09 PM,HELENA ST,NO PARKING ANY TIME W/ARROW,AKD6922,046 NO PARKING ANYTIME,24P0100152,152
02/05/2024 04:17 PM,HELENA ST,NO PARKING ANY TIME W/ARROW,UG1179,046 NO PARKING ANYTIME,24P0100153,153
02/05/2024 04:56 PM,KENDALL AVE,APPROX. 1FT FROM DRIVEWAY,670FXM,072 LESS 4' OF DRIVEWAY/ALLEY/PRVT DRIVE,24P0100154,154
02/05/2024 04:56 PM,KENDALL AVE,APPROX. 1FT FROM DRIVEWAY,670FXM,TOW TOW FEE,24P0100155,155
02/05/2024 06:55 PM,BLAIR ST,"POSTED BUS STOP, NO PARKING",AUF6656,045 BUS STOP OR TAXI STAND,24P0100156,156
02/05/2024 07:07 PM,BLOUNT ST,"ON YELLOW CURB, 100% IN VIOLATION. INCORRECT YEAR STICKER DISPLAYED.",AKV6861,033 NO PARKING- YELLOW PAINT ON CURB,24P0100157,157
02/06/2024 04:56 PM,HELENA ST,NO PARKING ANY TIME W/ARROW,UG1179,046 NO PARKING ANYTIME,24P0100158,158
02/06/2024 05:44 PM,BEDFORD ST,NO PARKING HERE TO CORNER W/ARROW,477UCU,075 RESTRICTED BY SIGNS,24P0100159,159
02/06/2024 07:02 PM,GAMMON RD,PERMIT PARKING ONLY,AAV6011,083 POSTED PRIVATE OR PUBLIC PROPERTY,24P0100160,160
02/06/2024 08:39 PM,GRAND CANYON DR,PER DOT REGISTRATION EXPIRED 05/05/2023,KL0UISE,050 UNREG.VEH/IMPROPER DISPLAY,24P0100161,161
02/06/2024 08:41 PM,GRAND CANYON DR,PER DOT REGISTRATION EXPIRED 03/31/2023,TS9268,050 UNREG.VEH/IMPROPER DISPLAY,24P0100162,162
02/06/2024 08:48 PM,GRAND CANYON DR,PER DOT REGISTRATION EXPIRED 08/2023,G252509,050 UNREG.VEH/IMPROPER DISPLAY,24P0100163,163
02/06/2024 09:43 PM,HURON HILL,PER DOT REGISTRATION EXPIRED 04/30/2023,PY5243,050 UNREG.VEH/IMPROPER DISPLAY,24P0100164,164
