Ticket #,Date Issue,Location,Type,Hour,Day
24P1400101,2024-01-10 01:25:00,HANCOCK ST,TOW,1,Wednesday
24P1400102,2024-01-10 01:28:00,HANCOCK ST,148,1,Wednesday
24P1400103,2024-01-10 01:28:00,HANCOCK ST,TOW,1,Wednesday
24P1400104,2024-01-10 01:29:00,HANCOCK ST,148,1,Wednesday
24P1400105,2024-01-10 01:29:00,HANCOCK ST,TOW,1,Wednesday
24P1400106,2024-01-10 01:32:00,HANCOCK ST,148,1,Wednesday
24P1400107,2024-01-10 01:32:00,HANCOCK ST,TOW,1,Wednesday
24P1400108,2024-01-10 01:34:00,HANCOCK ST,148,1,Wednesday
24P1400109,2024-01-10 01:34:00,HANCOCK ST,TOW,1,Wednesday
24P1400110,2024-01-10 01:40:00,HANCOCK ST,148,1,Wednesday
24P1400111,2024-01-10 01:40:00,HANCOCK ST,TOW,1,Wednesday
24P1400112,2024-01-10 01:44:00,HANCOCK ST,148,1,Wednesday
24P1400113,2024-01-10 01:44:00,HANCOCK ST,TOW,1,Wednesday
24P1400114,2024-01-10 01:48:00,HANCOCK ST,148,1,Wednesday
24P1400115,2024-01-10 01:48:00,HANCOCK ST,TOW,1,Wednesday
24P1400116,2024-01-10 01:52:00,HANCOCK ST,148,1,Wednesday
24P1400117,2024-01-10 01:52:00,HANCOCK ST,TOW,1,Wednesday
24P1400118,2024-01-10 01:55:00,HANCOCK ST,148,1,Wednesday
24P1400119,2024-01-10 01:55:00,HANCOCK ST,TOW,1,Wednesday
24P1400120,2024-01-10 02:00:00,FRANKLIN ST,TOW,2,Wednesday
24P1400121,2024-01-10 02:01:00,FRANKLIN ST,148,2,Wednesday
24P1400122,2024-01-10 02:04:00,FRANKLIN ST,TOW,2,Wednesday
24P1400123,2024-01-10 02:04:00,FRANKLIN ST,148,2,Wednesday
24P1400124,2024-01-10 02:06:00,FRANKLIN ST,TOW,2,Wednesday
24P1400125,2024-01-10 02:07:00,FRANKLIN ST,148,2,Wednesday
24P1400126,2024-01-10 03:00:00,MIFFLIN ST,148,3,Wednesday
24P1400127,2024-01-10 03:06:00,DAYTON ST,148,3,Wednesday
24P1400128,2024-01-10 03:08:00,DAYTON ST,148,3,Wednesday
24P1400129,2024-01-10 03:19:00,MIFFLIN ST,148,3,Wednesday
24P1400130,2024-01-10 03:27:00,NORTH ST,148,3,Wednesday
24P1400131,2024-01-10 03:28:00,NORTH ST,148,3,Wednesday
24P1400132,2024-01-10 03:31:00,NORTH ST,148,3,Wednesday
24P1400133,2024-01-10 03:54:00,UPHAM ST,148,3,Wednesday
24P1400134,2024-01-10 03:56:00,UPHAM ST,148,3,Wednesday
24P1400135,2024-01-10 08:23:00,GARFIELD ST,W048,8,Wednesday
24P1400136,2024-01-10 08:27:00,GARFIELD ST,W048,8,Wednesday
24P1400137,2024-01-10 08:29:00,GARFIELD ST,W048,8,Wednesday
24P1400138,2024-01-10 10:37:00,HARRISON ST,048,10,Wednesday
24P1400139,2024-01-10 10:49:00,WOODROW ST,W048,10,Wednesday
24P1400140,2024-01-10 11:01:00,VISTA RD,048,11,Wednesday
24P1400141,2024-01-10 11:07:00,VIRGINIA TER,W048,11,Wednesday
24P1400142,2024-01-10 11:11:00,NORWOOD PL,048,11,Wednesday
24P1400143,2024-01-10 11:32:00,WESTERN AVE,W048,11,Wednesday
24P1400144,2024-01-10 11:41:00,WESTERN AVE,048,11,Wednesday
24P1400145,2024-01-10 11:47:00,CHAPMAN ST,W048,11,Wednesday
24P1400146,2024-01-11 07:10:00,REGENT ST,100,7,Thursday
24P1400147,2024-01-11 07:10:00,REGENT ST,TOW,7,Thursday
24P1400148,2024-01-11 08:03:00,CAROMAR DR,048,8,Thursday
24P1400149,2024-01-11 08:09:00,CAROMAR DR,048,8,Thursday
24P1400150,2024-01-11 09:07:00,CAROMAR DR,048,9,Thursday
24P1400151,2024-01-11 09:27:00,GARFIELD ST,048,9,Thursday
24P1400152,2024-01-11 09:30:00,GARFIELD ST,048,9,Thursday
24P1400153,2024-01-11 09:35:00,GARFIELD ST,048,9,Thursday
24P1400154,2024-01-11 09:36:00,GARFIELD ST,048,9,Thursday
24P1400155,2024-01-11 11:17:00,WOODROW ST,048,11,Thursday
24P1400156,2024-01-11 11:20:00,WOODROW ST,048,11,Thursday
24P1400157,2024-01-22 15:56:00,ANN ST,083,15,Monday
24P1400158,2024-01-22 20:59:00,BUTLER ST,083,20,Monday
24P1400159,2024-02-04 11:36:00,DOTY ST,075,11,Sunday
24P1400160,2024-02-04 11:59:00,PARK ST,016,11,Sunday
24P1400161,2024-02-04 12:35:00,DICKINSON ST,046,12,Sunday
24P1400162,2024-02-04 13:51:00,HENRY ST,047,13,Sunday
24P1400163,2024-02-04 13:51:00,HENRY ST,TOW,13,Sunday
24P1400164,2024-02-05 07:21:00,DEMPSEY RD,TOW,7,Monday
24P1400165,2024-02-05 07:21:00,DEMPSEY RD,036,7,Monday
24P1400166,2024-02-05 07:46:00,WITTWER RD,004,7,Monday
24P1400167,2024-02-05 08:30:00,GANNON AVE,004,8,Monday
24P1400168,2024-02-05 09:01:00,SCHENK ST,050,9,Monday
24P1400169,2024-02-05 09:03:00,SCHENK ST,050,9,Monday
24P1400170,2024-02-05 11:29:00,SEIFERTH RD,004,11,Monday
24P1400171,2024-02-08 09:19:00,BREESE TER,048,9,Thursday
24P1400172,2024-02-08 09:22:00,BREESE TER,048,9,Thursday
24P1400173,2024-02-08 09:24:00,BREESE TER,048,9,Thursday
24P1400174,2024-02-08 09:30:00,BREESE TER,048,9,Thursday
24P1400175,2024-02-08 09:31:00,BREESE TER,048,9,Thursday
24P1400176,2024-02-08 09:36:00,BREESE TER,048,9,Thursday
24P1400177,2024-02-08 09:40:00,BREESE TER,048,9,Thursday
24P1400178,2024-02-08 09:44:00,BREESE TER,048,9,Thursday
24P1400179,2024-02-08 09:59:00,CHESTNUT ST,048,9,Thursday
24P1400180,2024-02-08 10:00:00,CHESTNUT ST,048,10,Thursday
24P1400181,2024-02-08 10:02:00,CHESTNUT ST,048,10,Thursday
24P1400182,2024-02-08 10:04:00,CHESTNUT ST,048,10,Thursday
24P1400183,2024-02-08 10:15:00,FOREST ST,048,10,Thursday
24P1400184,2024-02-08 10:24:00,CHESTNUT ST,048,10,Thursday
24P1400185,2024-02-08 10:25:00,CHESTNUT ST,048,10,Thursday
24P1400186,2024-02-08 14:08:00,CHAMBERLAIN AVE,Parking,14,Thursday
24P1400187,2024-02-08 14:23:00,KENDALL AVE,Parking,14,Thursday
24P1400188,2024-02-08 14:28:00,KENDALL AVE,Parking,14,Thursday
24P1400189,2024-02-08 14:33:00,KENDALL AVE,Parking,14,Thursday
24P1400190,2024-02-08 14:40:00,KENDALL AVE,Parking,14,Thursday
24P1400191,2024-02-08 14:41:00,KENDALL AVE,Parking,14,Thursday
24P1400192,2024-02-08 14:47:00,KENDALL AVE,Parking,14,Thursday
24P1400193,2024-02-08 14:58:00,ARLINGTON PL,Parking,14,Thursday
24P1400194,2024-02-08 15:02:00,ARLINGTON PL,Parking,15,Thursday
24P1400195,2024-02-10 11:55:00,UNIVERSITY AVE,083,11,Saturday
24P1400196,2024-02-10 12:47:00,REGENT ST,083,12,Saturday
24P1400197,2024-02-10 16:01:00,JOHN NOLEN DR,083,16,Saturday
24P1400198,2024-02-10 16:24:00,KENDALL AVE,072,16,Saturday
24P1400199,2024-02-10 16:36:00,WEST LAWN AVE,075,16,Saturday
24P1400200,2024-02-11 11:10:00,GLACIER HILL DR,036,11,Sunday
24P1400201,2024-02-11 11:10:00,GLACIER HILL DR,TOW,11,Sunday
24P1400202,2024-02-11 11:32:00,SYCAMORE AVE,036,11,Sunday
24P1400203,2024-02-11 11:32:00,SYCAMORE AVE,TOW,11,Sunday
24P1400204,2024-02-11 17:41:00,WILSON ST,083,17,Sunday
24P1400205,2024-02-11 17:43:00,WILSON ST,083,17,Sunday
24P1400206,2024-02-11 17:44:00,WILSON ST,083,17,Sunday
24P1400207,2024-02-12 12:14:00,HANCOCK ST,006,12,Monday
24P1400208,2024-02-12 12:18:00,HANCOCK ST,W004,12,Monday
24P1400209,2024-02-12 12:21:00,HANCOCK ST,006,12,Monday
24P1400210,2024-02-12 12:32:00,FRANKLIN ST,006,12,Monday
24P1400211,2024-02-12 12:34:00,FRANKLIN ST,006,12,Monday
24P1400212,2024-02-12 12:37:00,FRANKLIN ST,W004,12,Monday
24P1400213,2024-02-12 12:38:00,FRANKLIN ST,W004,12,Monday
24P1400214,2024-02-12 12:42:00,MAIN ST,006,12,Monday
24P1400215,2024-02-12 15:31:00,PINCKNEY ST,072,15,Monday
24P1400216,2024-02-12 15:33:00,PINCKNEY ST,072,15,Monday
24P1400217,2024-02-12 15:45:00,FRANCES ST,083,15,Monday
24P1400218,2024-02-12 16:14:00,WASHINGTON AVE,083,16,Monday
24P1400219,2024-02-13 13:51:00,GILMAN ST,Parking,13,Tuesday
24P1400220,2024-02-13 13:54:00,GILMAN ST,Parking,13,Tuesday
24P1400221,2024-02-13 13:55:00,GILMAN ST,Parking,13,Tuesday
24P1400222,2024-02-13 13:57:00,GILMAN ST,Parking,13,Tuesday
24P1400223,2024-02-13 14:02:00,GILMAN ST,Parking,14,Tuesday
24P1400224,2024-02-13 14:05:00,GILMAN ST,Parking,14,Tuesday
24P1400225,2024-02-13 14:06:00,GILMAN ST,Parking,14,Tuesday
24P1400226,2024-02-13 14:09:00,GILMAN ST,Parking,14,Tuesday
24P1400227,2024-02-13 14:30:00,CARROLL ST,Parking,14,Tuesday
24P1400228,2024-02-13 14:34:00,CARROLL ST,Parking,14,Tuesday
24P1400229,2024-02-13 14:38:00,CARROLL ST,Parking,14,Tuesday
24P1400230,2024-02-13 14:42:00,CARROLL ST,Parking,14,Tuesday
24P1400231,2024-02-14 12:36:00,FRANKLIN ST,004,12,Wednesday
24P1400232,2024-02-14 12:37:00,FRANKLIN ST,004,12,Wednesday
24P1400233,2024-02-14 13:01:00,FRANKLIN ST,Parking,13,Wednesday
24P1400234,2024-02-14 13:02:00,FRANKLIN ST,Parking,13,Wednesday
24P1400235,2024-02-14 13:05:00,FRANKLIN ST,Parking,13,Wednesday
24P1400236,2024-02-14 13:07:00,FRANKLIN ST,Parking,13,Wednesday
24P1400237,2024-02-14 13:09:00,FRANKLIN ST,Parking,13,Wednesday
24P1400238,2024-02-14 13:13:00,FRANKLIN ST,Parking,13,Wednesday
24P1400239,2024-02-14 13:24:00,HANCOCK ST,Parking,13,Wednesday
24P1400240,2024-02-14 13:27:00,HANCOCK ST,Parking,13,Wednesday
24P1400241,2024-02-14 13:30:00,HANCOCK ST,Parking,13,Wednesday
24P1400242,2024-02-14 13:32:00,HANCOCK ST,Parking,13,Wednesday
24P1400243,2024-02-14 13:35:00,HANCOCK ST,Parking,13,Wednesday
24P1400244,2024-02-14 13:39:00,HANCOCK ST,Parking,13,Wednesday
24P1400245,2024-02-14 13:40:00,HANCOCK ST,Parking,13,Wednesday
24P1400246,2024-02-14 13:42:00,HANCOCK ST,Parking,13,Wednesday
24P1400247,2024-02-14 13:43:00,HANCOCK ST,Parking,13,Wednesday
24P1400248,2024-02-14 14:05:00,GILMAN ST,Parking,14,Wednesday
24P1400249,2024-02-14 14:08:00,GILMAN ST,Parking,14,Wednesday
24P1400250,2024-02-14 14:18:00,FRANCES ST,Parking,14,Wednesday
24P1400251,2024-02-14 14:20:00,FRANCES ST,Parking,14,Wednesday
24P1400252,2024-02-14 14:22:00,FRANCES ST,Parking,14,Wednesday
24P1400253,2024-02-14 14:24:00,FRANCES ST,Parking,14,Wednesday
24P1400254,2024-02-18 10:22:00,MAIN ST,083,10,Sunday
24P1400255,2024-02-18 12:06:00,HAYES RD,083,12,Sunday
24P1400256,2024-02-18 12:57:00,MAIN ST,068,12,Sunday
24P1400257,2024-02-18 12:57:00,MAIN ST,TOW,12,Sunday
24P1400258,2024-02-18 13:02:00,MAIN ST,068,13,Sunday
24P1400259,2024-02-18 13:02:00,MAIN ST,TOW,13,Sunday
24P1400260,2024-02-19 11:19:00,STATE ST,083,11,Monday
24P1400261,2024-02-19 13:03:00,PATERSON ST,072,13,Monday
24P1400262,2024-02-19 13:03:00,PATERSON ST,TOW,13,Monday
24P1400263,2024-02-19 13:05:00,PATERSON ST,072,13,Monday
24P1400264,2024-02-19 13:05:00,PATERSON ST,TOW,13,Monday
24P1400265,2024-02-19 13:59:00,GORHAM ST,083,13,Monday
24P1400266,2024-02-20 10:30:00,BROOM ST,068,10,Tuesday
24P1400267,2024-02-20 10:30:00,BROOM ST,TOW,10,Tuesday
24P1400268,2024-02-20 14:58:00,MIFFLIN ST,W072,14,Tuesday
24P1400269,2024-02-21 16:45:00,PINNEY ST,046,16,Wednesday
24P1400270,2024-02-22 11:59:00,WASHINGTON AVE,004,11,Thursday
24P1400271,2024-02-22 12:36:00,OAKRIDGE AVE,W080,12,Thursday
24P1400272,2024-02-22 12:44:00,HELENA ST,075,12,Thursday
24P1400273,2024-02-22 12:48:00,RIVERSIDE DR,075,12,Thursday
24P1400274,2024-02-22 13:17:00,BUTLER ST,016,13,Thursday
24P1400275,2024-02-22 15:15:00,SUTHERLAND CT,068,15,Thursday
24P1400276,2024-02-22 17:19:00,MAIN ST,083,17,Thursday
24P1400277,2024-02-22 17:21:00,MAIN ST,083,17,Thursday
24P1400278,2024-02-22 17:24:00,MAIN ST,083,17,Thursday
24P1400279,2024-02-25 10:28:00,COMMERCIAL AVE,046,10,Sunday
24P1400280,2024-02-25 11:19:00,BUTLER ST,075,11,Sunday
24P1400281,2024-02-25 11:20:00,BUTLER ST,075,11,Sunday
24P1400282,2024-02-25 11:22:00,BUTLER ST,075,11,Sunday
24P1400283,2024-02-25 11:22:00,BALDWIN ST,075,11,Sunday
24P1400284,2024-02-25 11:23:00,BALDWIN ST,075,11,Sunday
24P1400285,2024-02-25 11:23:00,BALDWIN ST,075,11,Sunday
24P1400286,2024-02-25 12:48:00,BLOSSOM LN,036,12,Sunday
24P1400287,2024-02-25 12:48:00,BLOSSOM LN,TOW,12,Sunday
24P1400288,2024-02-25 16:41:00,GORHAM ST,083,16,Sunday
24P1400289,2024-02-25 16:42:00,GORHAM ST,083,16,Sunday
24P1400290,2024-02-26 12:56:00,MAIN ST,Parking,12,Monday
24P1400291,2024-02-26 12:58:00,MAIN ST,Parking,12,Monday
24P1400292,2024-02-26 13:02:00,MAIN ST,Parking,13,Monday
24P1400293,2024-02-26 13:06:00,MAIN ST,Parking,13,Monday
24P1400294,2024-02-26 13:09:00,MAIN ST,Parking,13,Monday
24P1400295,2024-02-26 13:23:00,MAIN ST,Parking,13,Monday
24P1400296,2024-02-26 13:24:00,MAIN ST,Parking,13,Monday
24P1400297,2024-02-26 13:26:00,MAIN ST,Parking,13,Monday
24P1400298,2024-02-26 14:08:00,MIFFLIN ST,Parking,14,Monday
24P1400299,2024-02-26 14:13:00,MIFFLIN ST,Parking,14,Monday
24P1400300,2024-02-26 14:15:00,MIFFLIN ST,Parking,14,Monday
24P1400301,2024-02-26 14:16:00,MIFFLIN ST,Parking,14,Monday
24P1400302,2024-02-26 14:17:00,MIFFLIN ST,Parking,14,Monday
24P1400303,2024-02-26 14:18:00,MIFFLIN ST,Parking,14,Monday
24P1400304,2024-02-26 14:19:00,MIFFLIN ST,Parking,14,Monday
24P1400305,2024-02-27 10:44:00,MIFFLIN ST,Meter,10,Tuesday
24P1400306,2024-02-27 10:54:00,BUTLER ST,Meter,10,Tuesday
24P1400307,2024-02-27 10:59:00,WILSON ST,Meter,10,Tuesday
24P1400308,2024-02-27 11:03:00,WILSON ST,Meter,11,Tuesday
24P1400309,2024-02-27 11:32:00,WEBSTER ST,Meter,11,Tuesday
24P1400310,2024-02-27 11:43:00,MAIN ST,Meter,11,Tuesday
24P1400311,2024-02-27 11:51:00,WEBSTER ST,Meter,11,Tuesday
24P1400312,2024-02-27 11:58:00,HAMILTON ST,Meter,11,Tuesday
24P1400313,2024-02-27 12:01:00,HAMILTON ST,Meter,12,Tuesday
24P1400314,2024-02-27 12:12:00,DAYTON ST,Meter,12,Tuesday
24P1400315,2024-02-27 12:19:00,MIFFLIN ST,Meter,12,Tuesday
24P1400316,2024-02-27 13:35:00,HAMILTON ST,Meter,13,Tuesday
24P1400317,2024-02-27 13:37:00,HAMILTON ST,Meter,13,Tuesday
24P1400318,2024-02-27 14:06:00,BUTLER ST,Meter,14,Tuesday
24P1400319,2024-02-27 14:10:00,BUTLER ST,Meter,14,Tuesday
24P1400320,2024-02-27 14:13:00,BUTLER ST,Meter,14,Tuesday
24P1400321,2024-02-27 14:24:00,WEBSTER ST,Meter,14,Tuesday
24P1400322,2024-02-27 16:01:00,TOMPKINS DR,063,16,Tuesday
24P1400323,2024-02-27 16:06:00,TOMPKINS DR,063,16,Tuesday
24P1400324,2024-02-27 16:10:00,TOMPKINS DR,063,16,Tuesday
24P1400325,2024-02-28 11:56:00,FAIRCHILD ST,Meter,11,Wednesday
24P1400326,2024-02-28 12:06:00,WASHINGTON AVE,Meter,12,Wednesday
24P1400327,2024-02-28 12:10:00,FAIRCHILD ST,Meter,12,Wednesday
24P1400328,2024-02-28 12:17:00,MAIN ST,Meter,12,Wednesday
24P1400329,2024-02-28 12:22:00,HENRY ST,Meter,12,Wednesday
24P1400330,2024-02-29 13:08:00,JENIFER ST,W072,13,Thursday
24P1400331,2024-02-29 14:00:00,DOTY ST,047,14,Thursday
24P1400332,2024-02-29 14:00:00,DOTY ST,TOW,14,Thursday
24P1400333,2024-02-29 14:02:00,DOTY ST,047,14,Thursday
24P1400334,2024-02-29 14:02:00,DOTY ST,TOW,14,Thursday
24P1400335,2024-02-29 14:17:00,DOTY ST,063,14,Thursday
24P1400336,2024-02-29 16:23:00,WASHINGTON AVE,083,16,Thursday
24P1400337,2024-03-03 10:24:00,DAYTON ST,083,10,Sunday
24P1400338,2024-03-03 10:26:00,DAYTON ST,083,10,Sunday
24P1400339,2024-03-03 11:29:00,DOTY ST,075,11,Sunday
24P1400340,2024-03-03 12:38:00,PINNEY ST,046,12,Sunday
24P1400341,2024-03-03 13:22:00,STATE ST,083,13,Sunday
24P1400342,2024-03-03 14:16:00,JANA LN,004,14,Sunday
24P1400343,2024-03-03 14:38:00,JUPITER DR,075,14,Sunday
24P1400344,2024-03-03 15:52:00,STOUGHTON RD,050,15,Sunday
24P1400345,2024-03-03 15:53:00,STOUGHTON RD,050,15,Sunday
24P1400346,2024-03-03 15:57:00,STOUGHTON RD,050,15,Sunday
24P1400347,2024-03-03 17:30:00,LANGDON ST,083,17,Sunday
24P1400348,2024-03-05 10:53:00,GILMAN ST,001,10,Tuesday
24P1400349,2024-03-05 11:09:00,HENRY ST,Meter,11,Tuesday
24P1400350,2024-03-05 11:12:00,GORHAM ST,Meter,11,Tuesday
24P1400351,2024-03-05 11:22:00,FRANCES ST,Meter,11,Tuesday
24P1400352,2024-03-05 11:55:00,LAKE ST,Meter,11,Tuesday
24P1400353,2024-03-05 12:01:00,LANGDON ST,Meter,12,Tuesday
24P1400354,2024-03-05 12:01:00,LANGDON ST,Meter,12,Tuesday
24P1400355,2024-03-05 12:32:00,GILMAN ST,Meter,12,Tuesday
24P1400356,2024-03-05 12:34:00,FRANCES ST,Meter,12,Tuesday
24P1400357,2024-03-05 12:39:00,FRANCES ST,Meter,12,Tuesday
24P1400358,2024-03-05 12:51:00,DAYTON ST,Meter,12,Tuesday
24P1400359,2024-03-05 12:54:00,LAKE ST,Meter,12,Tuesday
24P1400360,2024-03-05 13:04:00,LAKE ST,Meter,13,Tuesday
24P1400361,2024-03-05 13:17:00,LANGDON ST,Meter,13,Tuesday
24P1400362,2024-03-05 13:19:00,LANGDON ST,Meter,13,Tuesday
24P1400363,2024-03-05 13:23:00,LANGDON ST,Meter,13,Tuesday
24P1400364,2024-03-05 13:25:00,LANGDON ST,Meter,13,Tuesday
24P1400365,2024-03-05 16:10:00,STATE ST,083,16,Tuesday
24P1400366,2024-03-05 17:41:00,REGENT ST,083,17,Tuesday
24P1400367,2024-03-06 10:59:00,WINNEBAGO ST,W075,10,Wednesday
